"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"141",4464,-319,100,-31,-17,-3,2024-01-29 16:43:02,"standing"
"142",4311,-356,152,-33,-32,2,2024-01-29 16:43:02,"standing"
"143",4270,-401,116,-46,-67,-25,2024-01-29 16:43:02,"standing"
"144",4261,-346,57,-20,-55,-12,2024-01-29 16:43:02,"standing"
"145",4365,-344,131,-35,-15,-6,2024-01-29 16:43:02,"standing"
"146",4389,-314,129,-57,-5,20,2024-01-29 16:43:02,"standing"
"147",4316,-306,147,-95,-8,29,2024-01-29 16:43:02,"standing"
"148",4278,-372,154,-80,-32,51,2024-01-29 16:43:02,"standing"
"149",4280,-364,173,-78,14,39,2024-01-29 16:43:02,"standing"
"150",4348,-409,204,-15,-19,16,2024-01-29 16:43:02,"standing"
"151",4296,-310,150,-16,-41,-13,2024-01-29 16:43:02,"standing"
"152",4353,-384,147,-8,-61,-35,2024-01-29 16:43:03,"standing"
"153",4319,-347,127,1,-56,-40,2024-01-29 16:43:03,"standing"
"154",4348,-348,123,-17,-45,-35,2024-01-29 16:43:03,"standing"
"155",4334,-315,121,-18,-52,-17,2024-01-29 16:43:03,"standing"
"156",4324,-313,151,-52,-36,24,2024-01-29 16:43:03,"standing"
"157",4322,-407,155,-29,-2,-1,2024-01-29 16:43:03,"standing"
"158",4403,-280,207,-22,7,16,2024-01-29 16:43:03,"standing"
"159",4362,-332,144,-12,5,6,2024-01-29 16:43:03,"standing"
"160",4298,-276,121,-22,-30,0,2024-01-29 16:43:03,"standing"
"161",4341,-233,105,-49,-52,-3,2024-01-29 16:43:03,"standing"
"162",4270,-304,132,-41,-33,-4,2024-01-29 16:43:03,"standing"
"163",4352,-239,67,-62,-110,-3,2024-01-29 16:43:03,"standing"
"164",4231,-235,132,-68,-71,11,2024-01-29 16:43:03,"standing"
"165",4351,-230,55,-104,-143,7,2024-01-29 16:43:03,"standing"
"166",4356,-270,30,-117,-152,19,2024-01-29 16:43:03,"standing"
"167",4355,-264,-10,-140,-124,14,2024-01-29 16:43:03,"standing"
"168",4326,-306,19,-107,-140,30,2024-01-29 16:43:03,"standing"
"169",4348,-239,-62,-149,-108,21,2024-01-29 16:43:03,"standing"
"170",4403,-320,-15,-137,-171,41,2024-01-29 16:43:04,"standing"
"171",4378,-312,-66,-148,-94,21,2024-01-29 16:43:04,"standing"
"172",4292,-327,-66,-134,-123,36,2024-01-29 16:43:04,"standing"
"173",4281,-286,-135,-148,-104,18,2024-01-29 16:43:04,"standing"
"174",4356,-394,-161,-156,-14,34,2024-01-29 16:43:04,"standing"
"175",4296,-335,-123,-99,-31,14,2024-01-29 16:43:04,"standing"
"176",4392,-415,-87,-72,-13,24,2024-01-29 16:43:04,"standing"
"177",4396,-397,-127,-38,-34,20,2024-01-29 16:43:04,"standing"
"178",4343,-402,-129,-18,-16,22,2024-01-29 16:43:04,"standing"
"179",4314,-383,-151,5,-61,21,2024-01-29 16:43:04,"standing"
"180",4289,-403,-137,5,-46,21,2024-01-29 16:43:04,"standing"
"181",4270,-431,-183,29,-68,15,2024-01-29 16:43:04,"standing"
"182",4317,-394,-131,38,-73,15,2024-01-29 16:43:04,"standing"
"183",4269,-370,-179,60,-69,16,2024-01-29 16:43:04,"standing"
"184",4458,-444,-143,78,-64,21,2024-01-29 16:43:04,"standing"
"185",4485,-356,-213,38,9,1,2024-01-29 16:43:04,"standing"
"186",4381,-335,-95,4,15,12,2024-01-29 16:43:04,"standing"
"187",4325,-342,-194,7,-33,1,2024-01-29 16:43:05,"standing"
"188",4224,-319,-140,-34,18,0,2024-01-29 16:43:05,"standing"
"189",4335,-346,-171,-36,-17,-2,2024-01-29 16:43:05,"standing"
"190",4381,-318,-241,-55,49,-10,2024-01-29 16:43:05,"standing"
"191",4362,-274,-90,-115,87,3,2024-01-29 16:43:05,"standing"
"192",4403,-406,-152,-88,14,-19,2024-01-29 16:43:05,"standing"
"193",4324,-286,-99,-97,39,-13,2024-01-29 16:43:05,"standing"
"194",4257,-320,-83,-100,-9,-24,2024-01-29 16:43:05,"standing"
"195",4327,-287,-74,-109,-21,-23,2024-01-29 16:43:05,"standing"
"196",4343,-364,-132,-109,-44,-26,2024-01-29 16:43:05,"standing"
"197",4374,-264,-152,-136,-18,-36,2024-01-29 16:43:05,"standing"
"198",4321,-282,-4,-126,-78,-13,2024-01-29 16:43:05,"standing"
"199",4276,-332,-131,-75,-92,-9,2024-01-29 16:43:05,"standing"
"200",4390,-489,-201,2,-82,23,2024-01-29 16:43:05,"standing"
"201",4274,-591,-196,152,-99,37,2024-01-29 16:43:05,"standing"
"202",4072,-359,-342,102,-271,-26,2024-01-29 16:43:05,"standing"
"203",4191,-736,-263,388,-153,144,2024-01-29 16:43:05,"standing"
"204",4135,-889,-276,538,-96,101,2024-01-29 16:43:05,"standing"
"205",4765,-348,-533,702,-71,151,2024-01-29 16:43:06,"standing"
"206",3838,152,-351,441,155,146,2024-01-29 16:43:06,"standing"
"207",4222,-8,-313,902,386,478,2024-01-29 16:43:06,"standing"
"208",4870,137,-120,982,297,476,2024-01-29 16:43:06,"standing"
"209",4596,44,-688,860,477,496,2024-01-29 16:43:06,"standing"
"210",4152,-352,-90,861,677,312,2024-01-29 16:43:06,"standing"
"211",3617,460,46,573,770,458,2024-01-29 16:43:06,"fall_right"
"212",3926,-351,96,498,738,735,2024-01-29 16:43:06,"fall_right"
"213",3367,-292,238,257,870,678,2024-01-29 16:43:06,"fall_right"
"214",2870,-16,144,172,939,916,2024-01-29 16:43:06,"fall_right"
"215",2840,67,659,-224,842,1156,2024-01-29 16:43:06,"fall_right"
"216",1640,-161,93,-641,396,1251,2024-01-29 16:43:06,"fall_right"
"217",2913,-850,182,-509,643,1343,2024-01-29 16:43:06,"fall_right"
"218",1429,-441,560,-871,61,1222,2024-01-29 16:43:06,"fall_right"
"219",1822,-725,27,-539,502,1688,2024-01-29 16:43:06,"fall_right"
"220",432,-131,310,-440,553,1657,2024-01-29 16:43:06,"fall_right"
"221",1896,-3050,1314,-179,881,1831,2024-01-29 16:43:06,"fall_right"
"222",3643,-22882,14996,3309,3176,4721,2024-01-29 16:43:07,"fall_right"
"223",-6919,-11467,3991,250,-1548,2970,2024-01-29 16:43:07,"fall_right"
"224",-2624,991,4502,-574,222,-1593,2024-01-29 16:43:07,"fall_right"
"225",1947,-5540,256,587,479,994,2024-01-29 16:43:07,"fall_right"
"226",-1846,-414,516,612,655,-730,2024-01-29 16:43:07,"fall_right"
"227",-1471,-669,1345,183,84,360,2024-01-29 16:43:07,"fall_right"
"228",-1002,-4506,2368,654,-339,-359,2024-01-29 16:43:07,"fall_right"
"229",-227,-2200,3459,172,-325,-289,2024-01-29 16:43:07,"fall_right"
"230",796,-4113,3622,-202,-153,-493,2024-01-29 16:43:07,"fall_right"
"231",271,-3003,3219,-467,-94,-475,2024-01-29 16:43:07,"fall_right"
"232",635,-3311,2464,-474,-7,-321,2024-01-29 16:43:07,"laying"
"233",367,-3374,2265,-412,-293,-237,2024-01-29 16:43:07,"laying"
"234",518,-3633,2502,-377,-231,-132,2024-01-29 16:43:07,"laying"
"235",750,-3165,2309,-300,-43,-92,2024-01-29 16:43:07,"laying"
"236",792,-3803,2284,-254,-27,-75,2024-01-29 16:43:07,"laying"
"237",545,-3416,2043,-271,-18,5,2024-01-29 16:43:07,"laying"
"238",539,-3805,2095,-199,112,52,2024-01-29 16:43:07,"laying"
"239",503,-3704,2109,-93,25,124,2024-01-29 16:43:07,"laying"
"240",526,-3685,2033,-35,27,102,2024-01-29 16:43:08,"laying"
"241",409,-3610,2191,-70,10,59,2024-01-29 16:43:08,"laying"
"242",271,-3657,2146,-55,27,35,2024-01-29 16:43:08,"laying"
"243",490,-3638,2144,-20,-8,23,2024-01-29 16:43:08,"laying"
"244",343,-3590,2176,-46,48,1,2024-01-29 16:43:08,"laying"
"245",441,-3537,2137,-28,21,-15,2024-01-29 16:43:08,"laying"
"246",297,-3589,2117,-37,32,-21,2024-01-29 16:43:08,"laying"
"247",399,-3637,2084,-17,-12,-13,2024-01-29 16:43:08,"laying"
"248",548,-3668,2259,-3,1,6,2024-01-29 16:43:08,"laying"
"249",364,-3506,2217,-29,-41,-1,2024-01-29 16:43:08,"laying"
"250",506,-3627,2224,-11,-78,3,2024-01-29 16:43:08,"laying"
"251",393,-3546,2191,-37,-53,-18,2024-01-29 16:43:08,"laying"
"252",414,-3607,2154,-23,-24,7,2024-01-29 16:43:08,"laying"
"253",422,-3584,2265,0,-31,-3,2024-01-29 16:43:08,"laying"
"254",480,-3594,2196,29,-49,21,2024-01-29 16:43:08,"laying"
"255",420,-3578,2182,21,14,9,2024-01-29 16:43:08,"laying"
"256",399,-3556,2265,15,-19,-4,2024-01-29 16:43:08,"laying"
"257",430,-3554,2245,15,-54,-1,2024-01-29 16:43:09,"laying"
"258",416,-3534,2311,16,2,-19,2024-01-29 16:43:09,"laying"
"259",486,-3548,2296,29,-51,9,2024-01-29 16:43:09,"laying"
"260",504,-3537,2246,41,-37,-5,2024-01-29 16:43:09,"laying"
"261",446,-3512,2370,63,-41,-11,2024-01-29 16:43:09,"laying"
"262",450,-3569,2226,8,-38,-1,2024-01-29 16:43:09,"laying"
"263",535,-3391,2440,15,-47,-3,2024-01-29 16:43:09,"laying"
"264",420,-3516,2328,-22,0,-18,2024-01-29 16:43:09,"laying"
"265",633,-3432,2334,18,-23,-2,2024-01-29 16:43:09,"laying"
"266",469,-3466,2466,-26,-56,25,2024-01-29 16:43:09,"laying"
"267",459,-3502,2312,6,-103,12,2024-01-29 16:43:09,"laying"
"268",519,-3488,2382,1,1,18,2024-01-29 16:43:09,"laying"
"269",474,-3421,2356,-1,-145,15,2024-01-29 16:43:09,"laying"
"270",473,-3462,2377,-6,-83,21,2024-01-29 16:43:09,"laying"
