"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"167",4291,-318,831,-30,-9,8,2024-01-29 16:31:50,"standing"
"168",4219,-318,880,-32,-25,-1,2024-01-29 16:31:50,"standing"
"169",4283,-346,842,-40,-40,2,2024-01-29 16:31:50,"standing"
"170",4174,-299,881,-37,-43,-12,2024-01-29 16:31:50,"standing"
"171",4334,-342,863,-53,-55,-7,2024-01-29 16:31:50,"standing"
"172",4262,-291,823,-55,13,-4,2024-01-29 16:31:50,"standing"
"173",4252,-288,980,-85,-92,-17,2024-01-29 16:31:50,"standing"
"174",4204,-290,865,-59,-13,-10,2024-01-29 16:31:50,"standing"
"175",4274,-295,921,-74,-16,-6,2024-01-29 16:31:51,"standing"
"176",4233,-330,844,-26,-6,1,2024-01-29 16:31:51,"standing"
"177",4317,-279,892,-57,-20,8,2024-01-29 16:31:51,"standing"
"178",4182,-318,932,-36,-32,6,2024-01-29 16:31:51,"standing"
"179",4277,-277,865,-49,-45,1,2024-01-29 16:31:51,"standing"
"180",4235,-296,877,-43,-65,14,2024-01-29 16:31:51,"standing"
"181",4231,-323,880,-50,-84,15,2024-01-29 16:31:51,"standing"
"182",4234,-268,861,-33,-88,17,2024-01-29 16:31:51,"standing"
"183",4298,-336,809,-33,-65,4,2024-01-29 16:31:51,"standing"
"184",4218,-295,847,-29,-49,6,2024-01-29 16:31:51,"standing"
"185",4220,-299,748,-7,-12,14,2024-01-29 16:31:51,"standing"
"186",4302,-295,841,-44,-88,19,2024-01-29 16:31:51,"standing"
"187",4218,-283,773,-28,-83,13,2024-01-29 16:31:51,"standing"
"188",4270,-254,830,-26,-81,19,2024-01-29 16:31:51,"standing"
"189",4259,-344,792,-40,-56,17,2024-01-29 16:31:51,"standing"
"190",4244,-315,791,-8,-52,14,2024-01-29 16:31:51,"standing"
"191",4305,-264,728,-38,-44,15,2024-01-29 16:31:51,"standing"
"192",4201,-347,745,-23,-64,11,2024-01-29 16:31:51,"standing"
"193",4299,-288,758,-34,-61,17,2024-01-29 16:31:52,"standing"
"194",4232,-364,808,-44,-77,14,2024-01-29 16:31:52,"standing"
"195",4327,-326,691,-25,-21,16,2024-01-29 16:31:52,"standing"
"196",4297,-293,800,-21,15,8,2024-01-29 16:31:52,"standing"
"197",4296,-341,703,-29,25,-7,2024-01-29 16:31:52,"standing"
"198",4265,-297,706,-18,8,11,2024-01-29 16:31:52,"standing"
"199",4337,-283,782,-35,33,-12,2024-01-29 16:31:52,"standing"
"200",4182,-256,805,-76,20,-5,2024-01-29 16:31:52,"standing"
"201",4255,-267,819,-55,21,1,2024-01-29 16:31:52,"standing"
"202",4309,-344,747,-30,25,5,2024-01-29 16:31:52,"standing"
"203",4284,-289,819,-29,-3,21,2024-01-29 16:31:52,"standing"
