acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4298,32,-908,-52,-15,11,2024-01-29 17:03:44,0.0
4265,24,-825,-104,12,12,2024-01-29 17:03:44,0.0
4229,-28,-788,-126,-18,18,2024-01-29 17:03:44,0.0
4259,-22,-870,-128,-11,9,2024-01-29 17:03:44,0.0
4248,9,-861,-119,-6,16,2024-01-29 17:03:44,0.0
4267,-4,-890,-114,21,23,2024-01-29 17:03:44,0.0
4233,-7,-870,-112,18,13,2024-01-29 17:03:44,0.0
4242,-5,-865,-92,-1,11,2024-01-29 17:03:44,0.0
4266,10,-882,-86,-22,6,2024-01-29 17:03:44,0.0
4258,27,-896,-65,-42,5,2024-01-29 17:03:44,0.0
4263,35,-917,-54,-35,1,2024-01-29 17:03:44,0.0
4252,31,-842,-46,-24,4,2024-01-29 17:03:44,0.0
4267,41,-869,-35,-22,3,2024-01-29 17:03:45,0.0
4291,39,-921,-30,-10,8,2024-01-29 17:03:45,0.0
4265,78,-912,-41,-9,18,2024-01-29 17:03:45,0.0
4231,54,-862,-53,-10,17,2024-01-29 17:03:45,0.0
4245,19,-835,-56,-23,18,2024-01-29 17:03:45,0.0
4241,-18,-882,-31,-45,8,2024-01-29 17:03:45,0.0
4263,16,-917,-7,-49,12,2024-01-29 17:03:45,0.0
4238,56,-864,-28,-51,8,2024-01-29 17:03:45,0.0
4228,5,-921,-34,-46,17,2024-01-29 17:03:45,0.0
4272,-14,-905,-39,-51,12,2024-01-29 17:03:45,0.0
4246,6,-904,-27,-48,9,2024-01-29 17:03:45,0.0
4283,-33,-909,1,-47,7,2024-01-29 17:03:45,0.0
4247,-13,-890,-4,-58,5,2024-01-29 17:03:45,0.0
4234,15,-900,-15,-61,12,2024-01-29 17:03:45,0.0
4260,-10,-920,-19,-45,14,2024-01-29 17:03:45,0.0
4237,30,-933,-26,-29,11,2024-01-29 17:03:45,0.0
4235,15,-933,-29,-32,7,2024-01-29 17:03:45,0.0
4256,21,-895,-25,-44,8,2024-01-29 17:03:46,0.0
4256,17,-949,-31,-40,15,2024-01-29 17:03:46,0.0
4242,22,-894,-46,-52,10,2024-01-29 17:03:46,0.0
4231,-21,-950,-50,-53,7,2024-01-29 17:03:46,0.0
4272,1,-936,-46,-53,3,2024-01-29 17:03:46,0.0
4254,1,-921,-49,-40,0,2024-01-29 17:03:46,0.0
4257,-3,-958,-43,-42,5,2024-01-29 17:03:46,0.0
4247,-3,-967,-44,-38,8,2024-01-29 17:03:46,0.0
4241,-8,-967,-42,-25,9,2024-01-29 17:03:46,0.0
4243,-2,-926,-43,-30,9,2024-01-29 17:03:46,0.0
4230,-13,-971,-33,-16,8,2024-01-29 17:03:46,0.0
4234,19,-959,-37,-20,10,2024-01-29 17:03:46,0.0
4272,35,-993,-33,-5,16,2024-01-29 17:03:46,0.0
4246,23,-964,-36,-13,9,2024-01-29 17:03:46,0.0
4268,5,-980,-58,-5,9,2024-01-29 17:03:46,0.0
4244,-13,-933,-54,-11,9,2024-01-29 17:03:46,0.0
4237,9,-935,-49,26,9,2024-01-29 17:03:46,0.0
4250,10,-904,-50,2,15,2024-01-29 17:03:46,0.0
4261,-5,-891,-39,7,15,2024-01-29 17:03:47,0.0
4230,8,-874,-36,-25,14,2024-01-29 17:03:47,0.0
4241,34,-893,-36,-29,18,2024-01-29 17:03:47,0.0
4248,17,-917,-37,-37,19,2024-01-29 17:03:47,0.0
4258,13,-877,-53,-31,17,2024-01-29 17:03:47,0.0
4256,-14,-921,-56,-34,9,2024-01-29 17:03:47,0.0
4281,2,-902,-42,-16,4,2024-01-29 17:03:47,0.0
4252,31,-913,-36,-21,3,2024-01-29 17:03:47,0.0
4290,5,-906,-28,-13,5,2024-01-29 17:03:47,0.0
4268,21,-873,-27,-19,0,2024-01-29 17:03:47,0.0
4265,18,-878,-29,-40,2,2024-01-29 17:03:47,0.0
4253,-13,-925,-32,-34,8,2024-01-29 17:03:47,0.0
4250,-3,-886,-38,-22,16,2024-01-29 17:03:47,0.0
4261,-6,-853,-40,-23,13,2024-01-29 17:03:47,0.0
4229,13,-876,-42,-30,12,2024-01-29 17:03:47,0.0
4278,8,-888,-42,-20,12,2024-01-29 17:03:47,0.0
4265,6,-912,-46,-31,7,2024-01-29 17:03:47,0.0
4274,15,-920,-33,-41,16,2024-01-29 17:03:48,0.0
4298,52,-910,-49,-55,13,2024-01-29 17:03:48,0.0
4144,65,-829,-54,-119,21,2024-01-29 17:03:48,0.0
4581,-82,-1026,38,-159,47,2024-01-29 17:03:48,0.0
4196,0,-617,62,18,-13,2024-01-29 17:03:48,0.0
4183,189,-638,-35,-118,3,2024-01-29 17:03:48,0.0
4297,-44,-674,-64,-59,-2,2024-01-29 17:03:48,0.0
4144,-88,-542,61,-71,-14,2024-01-29 17:03:48,0.0
4261,246,-577,-10,-44,-43,2024-01-29 17:03:48,0.0
4153,-156,-405,1,-175,-5,2024-01-29 17:03:48,0.0
4202,29,-486,9,-157,-96,2024-01-29 17:03:48,0.0
4775,-133,-891,113,62,-31,2024-01-29 17:03:48,
4348,325,-560,9,108,-181,2024-01-29 17:03:48,0.0
4564,269,-657,20,-55,6,2024-01-29 17:03:48,0.0
3960,387,-395,-198,-56,-3,2024-01-29 17:03:48,0.0
3908,412,-33,-299,-148,92,2024-01-29 17:03:48,0.0
3628,-94,-142,-135,-232,20,2024-01-29 17:03:48,0.0
3747,-36,-581,63,-319,-15,2024-01-29 17:03:48,0.0
2730,265,-528,129,-303,7,2024-01-29 17:03:49,0.0
2127,-256,-419,65,-741,-78,2024-01-29 17:03:49,0.0
-33,133,-1029,-246,-770,-90,2024-01-29 17:03:49,0.0
-319,-788,-806,89,-1160,-3,2024-01-29 17:03:49,0.0
7243,503,-1720,468,-2856,736,2024-01-29 17:03:49,0.0
10881,-80,-6175,-186,-3748,446,2024-01-29 17:03:49,0.0
3425,-478,-2127,-325,-4086,-258,2024-01-29 17:03:49,0.0
1013,358,631,-273,-5297,-765,2024-01-29 17:03:49,0.0
-2143,-365,-2389,314,-2569,104,2024-01-29 17:03:49,0.0
583,-3441,-7252,-91,6191,-759,2024-01-29 17:03:49,0.0
994,-226,-4137,-47,-25,43,2024-01-29 17:03:54,0.0
1174,-308,-4237,-85,-3,45,2024-01-29 17:03:54,0.0
1091,-280,-4121,-78,-12,22,2024-01-29 17:03:54,0.0
1093,-295,-4045,-51,-44,10,2024-01-29 17:03:54,0.0
1082,-316,-4136,-40,14,4,2024-01-29 17:03:54,0.0
1105,-281,-4166,-34,-17,7,2024-01-29 17:03:55,0.0
1097,-329,-4108,-3,-30,-10,2024-01-29 17:03:55,0.0
1032,-225,-4010,-69,-21,-6,2024-01-29 17:03:55,0.0
1044,-271,-4125,-85,-40,13,2024-01-29 17:03:55,0.0
1114,-253,-4158,-95,-27,15,2024-01-29 17:03:55,0.0
1077,-251,-4093,-86,7,11,2024-01-29 17:03:55,0.0
1125,-250,-4060,-31,-46,15,2024-01-29 17:03:55,0.0
1067,-245,-4090,-35,-46,-11,2024-01-29 17:03:55,0.0
1097,-248,-4076,4,-90,5,2024-01-29 17:03:55,0.0
1051,-293,-4119,5,-7,12,2024-01-29 17:03:55,0.0
1074,-297,-4171,-31,-82,-6,2024-01-29 17:03:55,0.0
1088,-299,-4153,-15,-63,-1,2024-01-29 17:03:55,0.0
1007,-292,-3897,-14,-131,22,2024-01-29 17:03:55,0.0
1138,-283,-4226,-85,-55,25,2024-01-29 17:03:55,0.0
957,-297,-4121,-115,-23,-16,2024-01-29 17:03:55,0.0
1043,-263,-4237,-67,-74,17,2024-01-29 17:03:55,0.0
967,-277,-4233,-77,-31,17,2024-01-29 17:03:55,0.0
1012,-217,-4161,-69,15,16,2024-01-29 17:03:55,0.0
994,-209,-4153,-39,9,13,2024-01-29 17:03:56,0.0
1010,-248,-4092,-22,2,5,2024-01-29 17:03:56,0.0
1060,-240,-4172,-12,-18,6,2024-01-29 17:03:56,0.0
1012,-236,-4026,-23,-34,-5,2024-01-29 17:03:56,0.0
1074,-220,-4037,-41,-69,6,2024-01-29 17:03:56,0.0
1002,-247,-4184,-31,-36,-2,2024-01-29 17:03:56,0.0
1002,-262,-4178,-26,-22,9,2024-01-29 17:03:56,0.0
1027,-271,-4099,-54,-18,2,2024-01-29 17:03:56,0.0
1029,-259,-4120,-43,6,11,2024-01-29 17:03:56,0.0
1041,-246,-4136,-49,-20,0,2024-01-29 17:03:56,0.0
1054,-250,-4120,-6,-44,1,2024-01-29 17:03:56,0.0
1013,-260,-4012,-18,-61,-2,2024-01-29 17:03:56,0.0
1007,-266,-4207,-24,-42,-11,2024-01-29 17:03:56,0.0
996,-256,-4134,-5,-21,-2,2024-01-29 17:03:56,0.0
1017,-268,-4132,-3,-18,9,2024-01-29 17:03:56,0.0
1010,-271,-4115,-29,-16,9,2024-01-29 17:03:56,0.0
1013,-291,-4129,-23,-12,14,2024-01-29 17:03:56,0.0
1020,-279,-4139,-48,-6,3,2024-01-29 17:03:57,0.0
1036,-297,-3997,-34,-31,5,2024-01-29 17:03:57,0.0
1029,-277,-4069,-8,-62,8,2024-01-29 17:03:57,0.0
1031,-287,-4092,-4,-109,-6,2024-01-29 17:03:57,0.0
959,-314,-4171,-24,-100,-10,2024-01-29 17:03:57,0.0
960,-321,-4149,-19,-55,7,2024-01-29 17:03:57,0.0
955,-319,-4090,-40,-31,8,2024-01-29 17:03:57,0.0
981,-273,-4156,-21,-79,16,2024-01-29 17:03:57,0.0
965,-306,-4152,-45,-64,14,2024-01-29 17:03:57,0.0
928,-305,-4167,-44,-47,12,2024-01-29 17:03:57,0.0
926,-310,-4151,-34,-30,5,2024-01-29 17:03:57,0.0
934,-319,-4099,-28,-65,-4,2024-01-29 17:03:57,0.0
927,-308,-4184,-31,-63,-4,2024-01-29 17:03:57,0.0
943,-305,-4105,-51,-21,12,2024-01-29 17:03:57,0.0
935,-314,-4189,-37,-12,9,2024-01-29 17:03:57,0.0
931,-293,-4165,-41,-16,15,2024-01-29 17:03:57,0.0
924,-304,-4055,-29,2,21,2024-01-29 17:03:57,0.0
976,-313,-4058,-25,-37,7,2024-01-29 17:03:57,0.0
962,-340,-4163,-39,-82,-11,2024-01-29 17:03:58,0.0
898,-331,-4173,-17,-56,1,2024-01-29 17:03:58,0.0
906,-312,-4149,-34,-35,5,2024-01-29 17:03:58,0.0
937,-333,-4159,-45,11,11,2024-01-29 17:03:58,0.0
952,-312,-4124,-56,-10,12,2024-01-29 17:03:58,0.0
956,-326,-4184,-44,-27,12,2024-01-29 17:03:58,0.0
936,-314,-4132,-47,-23,7,2024-01-29 17:03:58,0.0
925,-311,-4292,-98,-19,-3,2024-01-29 17:03:58,0.0
920,-297,-4092,-59,45,37,2024-01-29 17:03:58,0.0
933,-279,-4054,-78,40,25,2024-01-29 17:03:58,0.0
987,-290,-4092,-60,9,8,2024-01-29 17:03:58,0.0
1018,-274,-4089,-35,-57,3,2024-01-29 17:03:58,0.0
992,-247,-4156,-29,-76,-3,2024-01-29 17:03:58,0.0
938,-285,-4179,-70,-10,6,2024-01-29 17:03:58,0.0
962,-293,-4146,-11,-5,13,2024-01-29 17:03:58,0.0
984,-320,-4085,-38,11,12,2024-01-29 17:03:58,0.0
975,-283,-4188,-33,-34,0,2024-01-29 17:03:58,0.0
970,-313,-4115,-34,-41,4,2024-01-29 17:03:59,0.0
972,-336,-4100,-61,-31,4,2024-01-29 17:03:59,0.0
972,-304,-4086,-47,-52,5,2024-01-29 17:03:59,0.0
996,-291,-4108,-26,-64,1,2024-01-29 17:03:59,0.0
956,-266,-4094,-38,-46,-2,2024-01-29 17:03:59,0.0
975,-264,-4123,-28,-59,3,2024-01-29 17:03:59,0.0
962,-258,-4116,-35,-24,2,2024-01-29 17:03:59,0.0
938,-275,-4159,-36,-17,10,2024-01-29 17:03:59,0.0
965,-308,-4194,-50,-14,8,2024-01-29 17:03:59,
960,-289,-4121,-48,-33,10,2024-01-29 17:03:59,0.0
953,-275,-4144,-42,-21,9,2024-01-29 17:03:59,0.0
971,-269,-4126,-33,-24,14,2024-01-29 17:03:59,0.0
927,-229,-4230,-28,13,15,2024-01-29 17:03:59,0.0
980,-300,-4140,-21,50,24,2024-01-29 17:03:59,0.0
1030,-321,-4031,-50,-18,9,2024-01-29 17:03:59,0.0
979,-294,-4105,-37,-61,9,2024-01-29 17:03:59,0.0
939,-296,-4127,-38,-116,-4,2024-01-29 17:03:59,0.0
932,-261,-4077,-64,-74,-17,2024-01-29 17:03:59,0.0
991,-269,-4184,-13,-21,-11,2024-01-29 17:04:00,0.0
936,-220,-4225,-27,4,-5,2024-01-29 17:04:00,0.0
953,-285,-4279,0,22,14,2024-01-29 17:04:00,0.0
951,-309,-4125,-11,73,31,2024-01-29 17:04:00,0.0
1007,-319,-4106,-5,34,33,2024-01-29 17:04:00,0.0
1007,-339,-4239,11,33,38,2024-01-29 17:04:00,0.0
956,-393,-4429,103,37,55,2024-01-29 17:04:00,0.0
936,-381,-4421,87,-152,57,2024-01-29 17:04:00,0.0
913,-201,-4581,28,-131,59,2024-01-29 17:04:00,0.0
689,22,-4740,-17,-262,68,2024-01-29 17:04:00,0.0
704,-82,-4874,278,-288,102,2024-01-29 17:04:00,0.0
758,-268,-4693,620,-39,56,2024-01-29 17:04:00,0.0
409,-1099,-3052,776,133,-13,2024-01-29 17:04:00,0.0
691,-975,-3418,853,219,138,2024-01-29 17:04:00,0.0
1319,-1876,-3542,1042,516,176,2024-01-29 17:04:00,0.0
912,-1495,-4045,1142,296,143,2024-01-29 17:04:00,0.0
948,-2191,-4579,1018,173,-14,2024-01-29 17:04:00,0.0
1456,-1960,-4444,650,172,-112,2024-01-29 17:04:01,0.0
1032,-1731,-3486,214,-101,-107,2024-01-29 17:04:01,0.0
1321,-1242,-2739,-576,-316,-61,2024-01-29 17:04:01,0.0
863,-2577,-3586,-706,-479,-71,2024-01-29 17:04:01,0.0
431,-2697,-3403,-465,-427,-104,2024-01-29 17:04:01,0.0
392,-1991,-3611,-164,-668,-209,2024-01-29 17:04:01,0.0
405,-1755,-3902,-341,-341,-160,2024-01-29 17:04:01,0.0
331,-2078,-3654,-200,-182,-247,2024-01-29 17:04:01,0.0
618,-492,-3903,-446,188,-202,2024-01-29 17:04:01,0.0
997,-1108,-4208,-943,253,-266,2024-01-29 17:04:01,0.0
1376,-1024,-3983,-1109,820,-266,2024-01-29 17:04:01,0.0
1673,-401,-4221,-1129,1141,-224,2024-01-29 17:04:01,0.0
1516,-703,-3956,-1014,1150,-361,2024-01-29 17:04:01,0.0
1764,-300,-3934,-741,838,-390,2024-01-29 17:04:01,0.0
1445,-195,-4057,-1196,1073,-422,2024-01-29 17:04:01,0.0
2496,-469,-3382,-758,1057,204,2024-01-29 17:04:01,0.0
1814,-339,-3838,-385,113,307,2024-01-29 17:04:01,0.0
