acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
3755,-549,-616,4,1002,-179,2024-01-24 14:44:20,0.0
3360,-350,-380,-8,846,-167,2024-01-24 14:44:20,0.0
3552,-532,-195,-76,543,-99,2024-01-24 14:44:20,0.0
4031,-479,167,-31,397,17,2024-01-24 14:44:20,0.0
3991,-329,270,-73,104,-40,2024-01-24 14:44:20,0.0
3865,-656,393,-108,-298,52,2024-01-24 14:44:20,0.0
4480,-490,72,-47,-467,41,2024-01-24 14:44:20,0.0
5051,-540,-402,-52,122,12,2024-01-24 14:44:20,0.0
4098,-630,371,-16,304,-50,2024-01-24 14:44:20,0.0
4113,-276,760,-65,68,5,2024-01-24 14:44:20,
4073,-548,411,-87,-285,5,2024-01-24 14:44:20,0.0
4773,-570,141,-39,-141,-49,2024-01-24 14:44:20,0.0
4035,-528,190,-21,-49,5,2024-01-24 14:44:20,0.0
4534,-349,358,-16,5,-13,2024-01-24 14:44:20,0.0
4051,-389,311,-67,-30,-3,2024-01-24 14:44:21,0.0
4491,-335,228,-77,-170,-4,2024-01-24 14:44:21,0.0
4340,-562,291,-51,35,-16,2024-01-24 14:44:21,0.0
4325,-407,367,-22,-35,8,2024-01-24 14:44:21,0.0
4244,-340,333,-21,-32,6,2024-01-24 14:44:21,0.0
4389,-395,302,-54,-77,18,2024-01-24 14:44:21,0.0
4342,-448,251,-24,-113,9,2024-01-24 14:44:21,0.0
4396,-562,67,21,64,39,2024-01-24 14:44:21,0.0
4204,-349,257,48,-1,14,2024-01-24 14:44:22,0.0
4388,-437,245,-3,-85,39,2024-01-24 14:44:22,0.0
4201,-338,-45,91,-46,-7,2024-01-24 14:44:22,0.0
4328,-459,-100,-69,-92,61,2024-01-24 14:44:22,0.0
4290,-443,179,-83,142,14,2024-01-24 14:44:22,0.0
3916,-402,156,-163,-247,74,2024-01-24 14:44:22,0.0
4443,-465,-142,-167,-247,106,2024-01-24 14:44:22,0.0
3753,-280,-1,-241,-207,117,2024-01-24 14:44:22,0.0
3145,-472,-106,-282,-725,232,2024-01-24 14:44:22,0.0
4688,-416,67,143,705,-103,2024-01-24 14:44:22,0.0
4207,-723,394,151,944,-199,2024-01-24 14:44:22,0.0
4235,-437,510,188,765,-141,2024-01-24 14:44:22,0.0
4407,-612,539,178,774,-177,2024-01-24 14:44:23,0.0
4197,-433,870,53,555,-132,2024-01-24 14:44:23,0.0
4149,-231,855,67,411,-81,2024-01-24 14:44:23,0.0
4257,-355,963,82,356,-67,2024-01-24 14:44:23,0.0
4097,-275,1048,94,291,-63,2024-01-24 14:44:23,0.0
4159,-336,1170,35,225,-28,2024-01-24 14:44:23,0.0
4139,-150,1278,9,171,-13,2024-01-24 14:44:23,0.0
4099,-144,1355,-70,133,-7,2024-01-24 14:44:23,0.0
4130,-325,1275,-95,48,-20,2024-01-24 14:44:23,0.0
